word_from_dataset,matched_main_word,similarity_score
masterpiece,plague,0.0928428321646942
mat,rock,0.14931184047585938
masquerade,shield,0.10271461215845636
master,stone,0.09781435910357995
masterwort,stone,0.0826351136553543
match,light,0.13516937990446637
matcher,cure,0.0926520948968895
material,stone,0.14868851769690664
mason,stone,0.1471122042688095
mat,stone,0.12982140726096425
matthew,rock,0.10959458000326125
mater,shield,0.090793047930997
maturement,light,0.07972702394582573
matt,stone,0.07941914695078957
mauritian,sound,0.06867441839248575
me,twig,0.11680157946569106
meander,wind,0.1374630623654401
maxwell,rock,0.06233724443878631
measurer,light,0.12140087215088265
meadow,stone,0.07851052606425274
mechanic,stone,0.054121334760054686
meddlesomeness,shadow,0.08256084396505749
mean,sound,0.14230849073625104
measure,stone,0.14148816015214685
medallion,stone,0.12451637555246518
medic,cure,0.07272367682464084
medic,shield,0.07177357184715359
medico,stone,0.08511516844743382
meed,stone,0.08258390868530836
meekness,rock,0.06932042528546267
megalobatrachus,rock,0.061579408655361455
maul,stone,0.10823665705894005
meeting,shadow,0.13842922061180665
meet,sound,0.16367424328483574
meeter,stone,0.10352243469020334
melange,shield,0.11007783650816845
melancholy,plague,0.13645041003577893
meld,light,0.09400225216161132
melissa,stone,0.05680169856863543
memorizer,stone,0.09448135016699792
memoir,light,0.060249981584988586
menage,stone,0.07733144588556039
mendicant,stone,0.09199984514988635
menace,shield,0.13102288959460315
menhaden,cure,0.10727337223413141
memorial,shadow,0.07344413898307686
mercifulness,plague,0.11728488470317934
menial,light,0.07910176061108753
mention,stone,0.12041608416649834
merchandise,stone,0.10504109904688186
merriness,shadow,0.06990152551196142
mercenary,stone,0.0784988485895221
messiness,shadow,0.09429414339179847
mesh,rope,0.13022875613422008
messenger,cure,0.0888424705893403
metastasis,cure,0.1554233175445902
metathesis,stone,0.09471287368421251
metatheses,stone,0.12788040976403292
mess,sound,0.10988541601910318
mexican,shield,0.06074702091495351
mew,sound,0.09974094597227873
micah,stone,0.09396216004565669
michael,stone,0.08918828639609042
mickey,stone,0.07917870396179663
mi,rock,0.06007466436139026
michigander,stone,0.0909959033562636
middling,light,0.10218933067879934
microwave,light,0.09676487229299634
midland,shadow,0.09466658599945035
midst,stone,0.09051556444764522
miff,light,0.09590895046443611
mike,sound,0.12026337081248045
milksop,light,0.06590226328874946
militiaman,stone,0.08639763446295855
military,wind,0.08893522584726121
milkweed,shield,0.08096724356542766
millet,stone,0.06531556636930935
millenary,light,0.06816793684077069
mill,cure,0.08093308674236904
militant,sound,0.08625443530521909
middle,stone,0.11053128673432333
millionth,stone,0.09133232157363744
mimeo,sound,0.06681973987194839
milt,cure,0.11404584151089737
million,rock,0.07893687587555631
mime,flame,0.0780292195505249
mime,shadow,0.07765411020686945
mine,rock,0.17734424157466416
mimic,echo,0.10039300675758062
ministrant,stone,0.07808115367851795
mind,shadow,0.14072109896220036
minx,stone,0.07869220554607012
mire,shadow,0.08437318850990087
minute,stone,0.09335853140485777
mines,stone,0.1381448613203151
minus,light,0.08253286461065254
misanthropy,cure,0.07609505957862582
mirror,shadow,0.11427193433716094
miscount,light,0.09936640934057896
mischance,shadow,0.0679845112872343
mint,cure,0.12581164058050592
miscreant,cure,0.07943574044113005
misdeal,stone,0.07391425379721095
miscue,sound,0.08671670199253323
miserliness,shadow,0.06512214225079876
misfortune,cure,0.08209110638916386
misfit,light,0.12946216450746317
mishmash,cure,0.0737636432056168
misfire,flame,0.09107094798892308
minor,light,0.12850290323505956
miro,light,0.08234491868228186
misdeed,shadow,0.05217079887761908
misoneism,cure,0.06305326813298576
misquote,shadow,0.09538537026993983
missive,shield,0.08446397212488994
mispronunciation,shield,0.07981960428759509
missy,stone,0.08345784374144265
mistletoe,star,0.0750641060602982
misunderstanding,shadow,0.07870565891875246
mister,rock,0.07800104833923557
mitchell,light,0.05531207024685379
mist,sound,0.08682826201828106
missourian,flame,0.07342411810786453
mizzle,light,0.23921869752975147
misuse,shadow,0.11318129447803113
mite,stone,0.11275844509169178
mix,cure,0.12053569659622686
moan,sound,0.14348808308200361
mobile,wind,0.10718844543115949
mob,rock,0.11650694090175666
modeler,shadow,0.06610544328915588
modicum,light,0.11308192291798615
mock,light,0.10812221914269306
modifier,stone,0.06907905864960016
moistener,light,0.07839181911419794
model,stone,0.09527769742676212
mollification,cure,0.1327437480779024
mojo,shadow,0.062087288990528545
mollycoddle,cure,0.12173667208323342
monacan,shield,0.06827809046923479
mold,stone,0.10388223441442955
monegasque,stone,0.07868356396897364
mole,stone,0.11465269548981631
mongolian,light,0.04567962456590496
moniker,light,0.07432813141285882
monitor,cure,0.10010224196782747
monger,stone,0.11819231760096344
monogamy,shadow,0.058606766864189516
monthly,light,0.059168548850782834
moocher,stone,0.07763316809410999
moonstone,light,0.1154569799108684
moo,sound,0.29836289699065144
moonlight,light,0.16701667955658814
mooch,light,0.09123383897620248
mop,cure,0.06687959142873572
moppet,light,0.09874923128905279
mope,light,0.11176988731924356
moreen,stone,0.1356345579204822
moral,stone,0.07458589093364339
moralism,rock,0.05814735460533522
moron,stone,0.09440059885720693
moroccan,light,0.07600354426001332
morrow,shield,0.09177514675840504
mordant,stone,0.09999367009848693
morsel,stone,0.1191746075754489
moronity,stone,0.09755616593872696
moore,rock,0.06514576225611556
more,light,0.10055797530648893
morphology,stone,0.10051709471198576
morn,stone,0.09795929375604219
morris,rock,0.09204334609601218
mortimer,sound,0.08527490335170447
moot,stone,0.09060647002963217
mot,shield,0.06448215081971682
morris,rock,0.0846957569133803
mote,stone,0.08602374454835347
morton,stone,0.056656986674466024
motley,light,0.1010362293924861
motorcar,rock,0.07620585792505272
mottle,light,0.12710732153784784
motor,light,0.15855622457833182
mounting,light,0.085688064542022
mrs,stone,0.06646646296513033
move,light,0.13280836829515077
mott,light,0.174956652351626
mould,shadow,0.09547367690694321
muezzin,shield,0.03850855608034303
mugginess,wind,0.11520239349179552
muck,stone,0.07541303375015716
muggins,stone,0.10007033629143051
muddle,light,0.06423901919720995
muliebrity,shadow,0.06971800039481785
mulct,shadow,0.09856599188214837
muff,light,0.08923960286571042
muffle,sound,0.25855190154761126
mull,stone,0.07751774141410997
muller,stone,0.11747100166454182
muncher,shield,0.08126391756749161
munch,cure,0.06893495723755079
mumble,cure,0.08274645750183986
multiple,sound,0.1035228937604977
multiplex,sound,0.109434543389555
mug,stone,0.09621342254906717
murray,light,0.06759829463144419
musa,stone,0.08756196994123575
moor,stone,0.09164913431639968
muse,rock,0.09896551798464248
murmur,sound,0.21327929030128812
mushroom,stone,0.08833641819157532
murphy,stone,0.07683078292122271
muse,shadow,0.08050906074024433
muskmelon,shadow,0.05860850938952778
mush,stone,0.07655065119004746
mustachio,shadow,0.0649325913711543
muss,light,0.06488176310271224
mutter,echo,0.10517991062441302
mutism,cure,0.07084656687012184
muzzler,shield,0.10164312577302606
mycophagist,stone,0.06612852981052864
muster,stone,0.0890318490389379
muzzle,cure,0.10046493314695702
mount,shield,0.0907559655187667
myriad,light,0.07926679036049758
mysophobia,shadow,0.046629051380348605
mystic,light,0.08741225436041562
nagger,plague,0.06278147285633445
nag,plague,0.09501085212428677
nahum,rock,0.06924547363364268
nail,stone,0.14413831457031523
naif,shadow,0.0849782025560023
nailer,stone,0.09908318408337936
nap,rock,0.11771797864872115
name,sound,0.14537934327486696
nancy,stone,0.12956583197438246
napa,stone,0.06813955746773898
nance,stone,0.11235206551117193
nappy,stone,0.12592191593796256
nates,stone,0.12353407378747694
natation,shield,0.07872676595990226
nark,stone,0.12278194793425488
natatorium,sound,0.05308225057159704
national,light,0.11200949158833282
nauseant,stone,0.10104428485953862
natals,stone,0.1391483058977315
nationalist,rock,0.07275905745719406
naught,light,0.08337268872334762
navvy,stone,0.08312106163738246
native,cure,0.09272405687207791
neckpiece,rock,0.08457910883272628
nebraskan,light,0.08884970648068628
necrology,cure,0.0763357785936232
necromancy,shadow,0.09182856734699081
needer,stone,0.0776105181900566
needlewoman,shield,0.05164983691910171
need,cure,0.11273159794095018
negativism,light,0.1059101095878197
neglect,shadow,0.07805486370581216
negus,rock,0.07550912999818465
negotiatrix,stone,0.07663942793478745
nehemiah,cure,0.08679121539515344
neigh,sound,0.21714212810134872
negative,light,0.09235709983794238
nepalese,shield,0.061491884169181346
nepotist,shadow,0.05793874542502032
nescience,cure,0.09810164760061575
ness,shadow,0.12687836443636935
nest,shadow,0.10349660202332053
net,rock,0.10284255088378276
nettle,stone,0.10917713758896459
network,stone,0.07947535503369059
net,star,0.09639130467986347
nevadan,shield,0.07846174678703269
neutralization,cure,0.09661021982683386
newscaster,shadow,0.045218072775304964
newsletter,shadow,0.06478629714352593
newsboy,shadow,0.0525984998211836
neve,stone,0.0672031201261259
newlywed,stone,0.08586112185158219
nicaraguan,shield,0.0734291776273399
nibble,stone,0.10950752476497871
neuter,light,0.08118020371920984
nigerian,shield,0.06920557485012818
nicholas,stone,0.0684836982504852
nidus,shield,0.09306991556542929
nightfall,shadow,0.1296124505137103
nightie,stone,0.06736424124258873
nick,stone,0.1479002793149691
nicker,sound,0.18936553120499588
nincompoop,stone,0.09145131819509163
nil,light,0.09352500993399984
nils,light,0.06317074677258762
ninny,stone,0.08616579252806973
ninetieth,cure,0.07794925018465969
ninety,light,0.06478431215276154
nineteenth,cure,0.10847835292738404
ninth,light,0.09761782047811762
ninon,star,0.0616686866547113
nitwit,stone,0.08798221543487014
nipper,stone,0.165215160003802
nipponese,shield,0.08541777807298714
nobody,light,0.11087638185248996
noah,stone,0.07662953241058082
nip,wind,0.13226073208859518
noemi,stone,0.09630745624289999
nod,wind,0.08600071620947183
nix,twig,0.06634874928361426
nog,stone,0.1436509959211179
noble,stone,0.10259277310726152
nip,sound,0.11916246548525863
nonconformism,shadow,0.05541779213011698
none,light,0.07123231914900949
nonesuch,light,0.10274783373738341
nominal,stone,0.08351284614053842
nonviolence,cure,0.07357587218194157
nonpareil,light,0.10325559326741153
north,stone,0.10288603900125826
norther,wind,0.20791315903388785
notecase,stone,0.07864289336876648
norse,rock,0.07192054966271623
notification,shadow,0.08943959443008785
nothingness,cure,0.11360032357755612
norwegian,sound,0.04785334971626805
nought,stone,0.07812219152209046
northwest,light,0.1004294664420163
notch,stone,0.09909251495263402
noticer,light,0.07430415622681856
novice,stone,0.09475328811246078
noun,shadow,0.04819441758014533
nubble,stone,0.15818262030060143
novelist,star,0.045665435579486956
nowhere,light,0.07883753835483182
novel,light,0.08246105535248484
nub,stone,0.11184477610990042
nude,light,0.11899276688623218
nuke,star,0.11162604041421889
notice,light,0.11401536573547759
,light,0.09804590369952818
note,sound,0.07960666606739143
nudge,light,0.13594657617509187
nunnery,rock,0.054411885402920135
numskull,stone,0.08772308880430583
nuncio,stone,0.06638593082100448
nutation,star,0.13851402769376286
nurture,shield,0.09444234586742131
nyctalopia,light,0.2133461025815501
nurse,cure,0.10818159776527603
oaf,stone,0.09402657572961516
nympholepsy,light,0.0773065842718262
oatmeal,rope,0.07404678534836179
objurgation,light,0.048281135937935225
obeah,rock,0.08011312269166232
objectionableness,stone,0.08792235517468278
oblong,shadow,0.09495160222134358
obsequiousness,shadow,0.05674818193745778
obit,light,0.07390182424068018
obadiah,rock,0.07926261223832318
objective,stone,0.07615265467286203
object,shadow,0.15286863391889396
oboist,sound,0.09761025307722888
obscurantism,shield,0.08378477854239524
obtainment,cure,0.13555708559636384
obstinance,shadow,0.07618235277980093
obstructionist,stone,0.09235076399167247
ocher,rock,0.07408522842403469
occult,light,0.0865423427678779
ochlocracy,rock,0.0956882270952158
oddness,light,0.10121874850796563
occasion,stone,0.1104275726799633
offensiveness,light,0.0855786942612066
oftenness,rock,0.07801504360960841
offer,shadow,0.0771456722747682
ohio,stone,0.08577954308199308
official,shadow,0.0868109710697037
offset,light,0.12441627431641188
ogress,sound,0.05377913354610594
oleo,stone,0.10240164102022599
oleoresin,stone,0.09214350994524304
offensive,stone,0.10864844683135859
olein,stone,0.09336093975444903
olivier,stone,0.08470387374984815
omani,light,0.04960523248352887
oliver,wind,0.07523068384790066
olive,stone,0.12496818919698226
omniscience,light,0.08097882600341992
omnivore,cure,0.08425469972364534
olympian,sound,0.0609599891564322
omphaloskepsis,stone,0.09539101263174052
one,cure,0.10834428347512577
omnibus,sound,0.10983965414204958
omphalus,stone,0.15564727141131257
onslaught,stone,0.07908693157588409
onomatopoeia,sound,0.10773293485526352
onrush,rock,0.08615322189743813
onyx,stone,0.32597412086771427
ooze,light,0.07560367868113621
ophidian,light,0.0691802860005792
ophioglossum,stone,0.07177430097164925
operative,stone,0.08711844743997006
optimism,light,0.07324661854000583
optic,light,0.20977917186756861
opening,cure,0.12089223680515096
opposite,shield,0.10334660364536175
open,light,0.07138737426530722
optative,light,0.09705562362204138
opprobrium,shadow,0.06444982531810851
orator,rock,0.04892850337633304
orchotomy,shield,0.0662805689596924
orange,light,0.1740074882726229
orangeade,stone,0.06724986259447238
orderly,shadow,0.0711051365619491
orderliness,shadow,0.09164697886857734
orient,stone,0.11296427516046369
orison,stone,0.07750857472630077
order,light,0.14108809196578123
ornament,cure,0.10420281487432906
original,shadow,0.12433382559533446
oriental,shadow,0.09026828124664303
oriolus,rock,0.077437244029873
ornithosis,plague,0.07982399006486922
orthoepy,stone,0.06879177230970011
orpiment,stone,0.06796450886766696
orthoclase,rock,0.11312070040739432
ormer,stone,0.08771084962200065
oscitancy,rock,0.09498329265535367
oscitance,shield,0.08837769077413202
ostracism,stone,0.08713470812027528
otis,stone,0.056141191663133985
otter,stone,0.06587138615312528
oswald,stone,0.04517533501864044
outgo,stone,0.08592325069095691
outlawry,shadow,0.07386657296734776
outfit,stone,0.08314002743683205
ouster,shield,0.1065265345092346
outpouring,light,0.1229764282195917
outrage,flame,0.14958348785432374
outboard,shield,0.1011622381224641
out,sound,0.15262828622041305
outside,rock,0.11403382472379535
outwork,sound,0.08043382270192957
outline,shadow,0.10521321054301337
outsize,stone,0.07619688114659297
oval,shadow,0.10201628701899557
overconfidence,cure,0.08317413218617116
overburden,stone,0.09344214470830886
overall,stone,0.12077640934690498
overbid,twig,0.07773401836332408
overestimation,shadow,0.07566281710616138
overbite,cure,0.0620533168582873
overestimate,sound,0.09079067853861122
overhaul,cure,0.12200389031451495
output,flame,0.10173105702400057
overcharge,flame,0.07448169539426269
overload,shield,0.09230974916129449
overpass,shadow,0.06701980527304294
overcast,light,0.10175140368399671
overlap,shadow,0.11035334065400425
overdrive,stone,0.08143644545631762
overflow,wind,0.11899310136388458
override,light,0.09605137073374136
overhead,light,0.07599347465690483
overseer,shield,0.09331180096534554
overshoot,stone,0.09059354240311183
overstatement,light,0.0814959905914259
overwork,cure,0.1253212057671599
overstrain,cure,0.12866266533876083
overrun,sound,0.10575248796163358
ovoid,shadow,0.1430154872877367
owl,light,0.11901848340613759
overlay,shadow,0.08918990319497955
overweight,cure,0.2127077355431983
overthrow,stone,0.10601294330408446
overuse,sound,0.08477758486848963
overlord,stone,0.07973623000916641
owen,light,0.07580898011602022
pacific,sound,0.10492404634630628
packsack,rock,0.08968581271100877
pacificism,rock,0.07826482387976816
pace,wind,0.12765811629262108
pact,shadow,0.08736063576580556
pack,light,0.07186585669924166
paddle,sound,0.096696118964262
pail,rope,0.0749067697096794
page,rock,0.12457514689810063
pace,stone,0.1079321496674694
paigle,light,0.1137800061003964
paddy,stone,0.07782038913109245
package,shield,0.09698147944638487
painter,stone,0.06534462207796561
pal,shield,0.07692556875373922
paint,stone,0.10672513524875517
pair,rope,0.08760531838058068
pad,stone,0.1016344084961755
page,rock,0.13848061509815685
palaver,light,0.08016736866934354
paleness,light,0.1932500604774258
paling,light,0.09477668604603269
pales,light,0.18742341700908544
palmature,shadow,0.08344055580587176
palliative,cure,0.23654409868199816
panamanian,light,0.08838836241871212
pall,light,0.11195505023678382
panacea,cure,0.14919369967806587
pandowdy,stone,0.07446510128091309
pan,rock,0.09589657721965149
panel,rock,0.06776323684802199
panic,flame,0.16222998298540378
pander,shadow,0.10801485219818961
pant,sound,0.1448475037704273
pan,star,0.09495494683580052
pale,light,0.25518055641636306
papist,shield,0.09865237006334122
papyrus,rock,0.0711049835815746
paragon,stone,0.10473295572433705
parade,rock,0.08585631113743969
paraguayan,light,0.0856649214926323
parallel,light,0.11519457789452378
paraffin,rock,0.10924083854971182
paralytic,cure,0.11178175684610941
paranoiac,light,0.09800804374438507
parcelling,cure,0.10196686655758307
parcel,shadow,0.10105475010225198
pardon,shield,0.08372210497434204
parisian,shadow,0.05638805569141481
paris,light,0.08455996703263144
partaker,stone,0.08035107500794153
parker,star,0.05618449014057884
parry,stone,0.11187092507603047
parsimony,light,0.09401511817233997
parsley,stone,0.07214599396016336
parrot,echo,0.09604398426128495
park,light,0.08720224984911787
paroxytone,stone,0.0985127223809422
partition,shadow,0.09318553921209463
particular,stone,0.10883857074879288
participial,stone,0.09251737484807342
parquet,stone,0.11414066449486861
particulate,stone,0.13183264559133662
pashto,rock,0.060795719575158946
part,stone,0.13965684733171915
parvenu,shield,0.08539485726549216
partisan,stone,0.07088739207594894
passivity,cure,0.08639398279606342
partner,cure,0.09524346674257352
passkey,sound,0.05751491169297379
passerine,stone,0.06826032658497189
patchouli,rock,0.07759139128960726
pastel,light,0.21720028474384365
pate,stone,0.11616514162718121
passage,sound,0.1667778809514668
patch,stone,0.10809859245753801
pat,light,0.12145533649265312
pat,light,0.13690311853127876
patent,light,0.07038073136217071
part,stone,0.14363429000958033
patriotism,shield,0.07805863558051257
patrick,shield,0.06226266443976488
patrolman,rock,0.04698188626877872
past,light,0.12485569114668751
paste,stone,0.10316332390651756
pathos,flame,0.10967759381296247
patient,stone,0.09705713621820164
pause,shadow,0.0998848048569483
paul,light,0.06648343070004907
peacefulness,shadow,0.11836325522183996
patrol,shield,0.07835286106186336
pay,sound,0.09080946181028238
peag,stone,0.1518023753931873
peacemaker,plague,0.06517652172184163
pearlwort,stone,0.09900286019363524
pean,stone,0.11332523912073696
peal,sound,0.14076234418505162
patter,light,0.20053202095261305
peak,light,0.09772155508283194
peck,light,0.15848350971841224
pedant,shadow,0.07787473409990599
pedes,stone,0.093383211267575
pectoral,stone,0.11127321994702885
pedal,light,0.09663667398034725
pedestrian,wind,0.12142480044833559
peek,stone,0.0630100883762185
peeve,stone,0.08529020617973476
peel,stone,0.0704892830799709
peep,sound,0.2320163649362105
peleus,wind,0.08818236352166878
peeling,cure,0.11621594687983239
peer,stone,0.09005296836711126
pelting,stone,0.16507441617648239
pencil,stone,0.08187395410968037
peg,sound,0.0787000176526102
peg,stone,0.10904959187132561
pelt,light,0.08442034203111126
pen,stone,0.09586414113714249
pennyworth,light,0.09400723089301308
pennsylvanian,light,0.066308825836301
pennsylvania,rock,0.07849873010408866
penelope,rock,0.07480049089196152
penitent,stone,0.08757636164698995
pentimento,light,0.10376483630418186
pep,light,0.1306814035663428
perceiver,cure,0.08327881648533464
perceptibility,sound,0.10903449718341807
people,light,0.09378433296650597
perch,stone,0.10837537307568923
peregrine,stone,0.07282110649014929
percipient,twig,0.08268212303380451
peridot,stone,0.11037008352034328
perfusion,cure,0.07535593060858065
percy,shield,0.07563679850925686
peril,shield,0.09415439127809154
periodical,stone,0.09112214400072162
peripatetic,wind,0.07654574185576993
perennial,sound,0.061367391862797244
performance,stone,0.13216479441717885
peripatetic,sound,0.09828872571389823
peripheral,stone,0.11071750100409081
perjurer,stone,0.06236055956505279
perm,cure,0.07406316280519926
permissiveness,cure,0.07658203351533756
perk,cure,0.10160799708391008
perkiness,light,0.11630835062593244
perry,stone,0.07325181310365292
persuasiveness,shadow,0.07825038562695585
perry,light,0.04806765151731046
persecutor,cure,0.09443455943547467
permit,light,0.054260299310594916
peruvian,sound,0.03773277273097936
petal,star,0.08925211035642594
pervert,stone,0.08630263317703815
pessimism,light,0.08514549785106326
petard,plague,0.07948322843272355
peter,stone,0.15763925158769027
perviousness,rock,0.1625825629991915
peter,shield,0.09244313921346851
pet,cure,0.08183317045409845
petition,stone,0.07556206189093466
pharmaceutical,rock,0.09196320223752985
phalaris,stone,0.06392649984985935
phantasmagoria,shadow,0.08719686516511443
phantom,light,0.11570781119183218
philip,stone,0.07433479545302708
philogyny,rock,0.07688667879130098
phiz,shadow,0.11213747766744431
philter,cure,0.06194908249831022
phlebotomus,stone,0.09262930778902612
philharmonic,rock,0.10003523450447716
phonetician,sound,0.09763423934637643
phone,sound,0.09561047137522725
phoebe,rock,0.06549835932590299
phony,light,0.11112411726370533
photo,light,0.23754746695491635
photograph,light,0.20748930547816966
photocopy,shadow,0.05380831488764302
phrase,light,0.06276049757581958
physic,cure,0.13880096600673164
pica,stone,0.08308190601484627
pickle,cure,0.05895915515725013
pickerelweed,stone,0.0875026547951453
pick,shield,0.08781919048137002
pickpocket,stone,0.08200895596903161
picket,stone,0.11154460750495461
pia,stone,0.08290473161210782
piffle,light,0.07973210800296836
picture,light,0.08318438834434355
pierre,stone,0.17254712541554243
piece,rock,0.16600514673602032
pickup,shield,0.13441241231524353
picnicker,light,0.05302144023648706
pigeonhole,stone,0.0994521878562846
pilferage,stone,0.08115019037939873
pillager,sound,0.06839333575150351
piles,light,0.096693459404905
pilot,cure,0.09323243938452072
pillage,sound,0.0898489879269434
pinchbeck,light,0.08902256929913148
pinchgut,stone,0.1182379301482884
pinesap,light,0.08364086466332309
pike,stone,0.09672541970689255
pimp,light,0.08554617151209643
pin,stone,0.12152518518749802
pile,rock,0.09574012836756339
pine,sound,0.10653875426866803
pilot,sound,0.07860411054061879
pinch,stone,0.12468149367954923
pink,light,0.15685026890802278
pipeful,stone,0.08915913177610768
pintle,shadow,0.07713337115512695
pinpoint,stone,0.08013425920733727
ping,sound,0.2102833860748252
piper,wind,0.13652626807863252
piper,stone,0.07791945338727661
pirate,stone,0.09686769711613744
pinto,light,0.1149950589707121
piss,stone,0.10306693686733527
pipe,sound,0.22492057255786463
pismire,stone,0.10133536604655898
pique,sound,0.05146967894948668
pitcherful,light,0.06401401042712059
pity,plague,0.12484081233248073
plage,stone,0.09530632840922772
pisces,rock,0.05692487396905884
pith,stone,0.0984671532395137
pivot,cure,0.08706600726545606
plaintiveness,sound,0.12270247166125538
place,stone,0.1183087947373282
plain,sound,0.09150895616554842
plait,rope,0.1283968856184316
plan,sound,0.08200092527133855
plaint,flame,0.08192523085600983
plank,stone,0.12435676040019199
plash,sound,0.2691740727989209
pit,stone,0.29347115634242565
plaster,shield,0.10248103483231003
playbill,stone,0.08190388292508151
plant,stone,0.12016876665470128
playgoer,stone,0.041221930930736075
platystemon,stone,0.0625498817310766
planner,light,0.06167055288637895
playhouse,star,0.07031218469520518
plate,stone,0.12793469371902727
pleasantness,shadow,0.09610754469757377
plebe,stone,0.09340083794395916
pleasure,light,0.09265398646828855
pleat,stone,0.0955754305708093
plectron,rock,0.0869736097748122
plebeian,shield,0.08862527331260532
plat,stone,0.09809440571531457
plebs,stone,0.07645510166861799
pledge,shield,0.09393041170279834
plenty,light,0.08688776329722353
play,sound,0.1050622133449396
plod,light,0.07125059448868509
plughole,sound,0.1020116159393664
plummet,light,0.12379739349152963
plowwright,stone,0.08606112069107807
plunder,light,0.09706854490969241
plowman,stone,0.0915215907083075
plop,sound,0.15438250471991977
pluralism,star,0.07824518906962025
plunge,shield,0.10665393721530105
plug,stone,0.06769702843403705
pluralization,rock,0.09275458704861675
plunk,sound,0.2087383196993328
plural,stone,0.10795246138026846
plunderer,sound,0.05802453195278638
ply,stone,0.09863194578754966
plush,stone,0.07829982453581391
plumps,stone,0.11205897464326513
plumb,sound,0.14830506521625617
plume,rock,0.0922413093574659
poetics,rock,0.08878366138952773
pocket,stone,0.15258523469292867
pokey,light,0.11745388046828548
poise,shadow,0.07165714631144805
poke,light,0.11935271267944661
politeness,rock,0.06881856214800071
point,sound,0.1608627346637825
poleax,light,0.097031475794643
polemicist,stone,0.07447322018347352
politico,shadow,0.09491378107785767
police,shadow,0.09050030371125944
polish,light,0.12605405808719217
pollster,sound,0.05928594061060832
polish,stone,0.09445045598680994
poleaxe,rock,0.1139984397360813
poltroon,light,0.09378925475548683
polychrome,light,0.08795518540202286
polyandry,stone,0.07679128552258242
polygyny,stone,0.05646106763224653
poll,sound,0.11014403814449263
poll,sound,0.08798645952022612
polygynist,rock,0.07865529209777081
pomatum,cure,0.06566584826188723
pommel,stone,0.10655192557347617
ponce,stone,0.12781641663140278
popery,stone,0.07720181902429718
poolroom,rock,0.05422925191148512
pong,rock,0.09365006621954501
poppycock,stone,0.07631611500354397
pork,cure,0.10860660811895946
pontoon,stone,0.09911711256855411
pop,sound,0.19644838407851836
pontificate,wind,0.0908210364950499
pop,sound,0.1749630815780968
porosity,rock,0.11838098493951203
porridge,stone,0.09302702682707244
porphyry,stone,0.17622595084703763
pool,sound,0.10635762815186946
poseidon,stone,0.06003218035880337
possessor,shadow,0.11244120809135787
position,sound,0.1354829172658092
possessiveness,light,0.10446442813430658
pore,stone,0.09616093862858378
possumwood,stone,0.12194969126971232
portuguese,rock,0.052936877740060374
postman,star,0.04393958969253972
posting,light,0.14034259256665058
postponement,light,0.07980383368964461
postposition,wind,0.08361823205840357
possessive,light,0.0688768116273191
postponer,shield,0.07006737322494816
pothead,rock,0.07084448376987877
potful,light,0.08744041088778248
postulate,stone,0.07349401715613631
pother,light,0.08998641609726828
pose,sound,0.12344329582234578
posterior,rock,0.12004832110560953
pottle,stone,0.098412476460225
pouf,stone,0.12888354866630072
powder,stone,0.14711789607405637
pout,shadow,0.06803557307119014
pounding,rock,0.09721770053977326
poulterer,light,0.05708358531517874
potty,stone,0.09036609224918914
potter,stone,0.06608719128848098
praise,shadow,0.08810028387840908
pram,rock,0.07647819085480206
prater,stone,0.08015910331472637
pounder,rock,0.12728273717203617
pound,light,0.1040518885991742
prankster,sound,0.0677780816633048
prattle,light,0.0893863178656097
post,sound,0.1216156912727838
prancer,rock,0.10559694067189367
precipice,shield,0.08463682899493423
practice,light,0.10971419197347153
predestinarian,stone,0.08192641251080125
prefabrication,stone,0.08655551767649693
preliminary,light,0.10811718954199609
preparedness,sound,0.07514772951953433
premier,light,0.08176446600108193
prep,cure,0.10162038609043735
preface,twig,0.08335257834534221
premix,stone,0.07919923605225392
presage,shadow,0.09252648665365368
preserver,shield,0.12862137629341627
presley,rock,0.12012948532934391
preposition,rock,0.11486309440070867
present,stone,0.10950586707558785
preserve,shield,0.1454245343326096
prestidigitation,rope,0.08416728579273543
pressing,light,0.09071484342965558
press,shadow,0.11492866758904788
prettiness,shadow,0.06666246753244444
power,light,0.20586691145337277
premiere,stone,0.06986399873722772
preventative,shield,0.18295811632438702
prevue,shadow,0.056716198915373446
preview,light,0.07853264423285286
prig,light,0.06253487823763171
prick,stone,0.1387855043163126
prima,rock,0.10657378593523854
primary,star,0.11276565183096512
prickle,stone,0.10420754601998226
prior,light,0.07755115496540574
primitive,light,0.10763668948618281
prison,stone,0.09635309973277804
principal,rock,0.13367105832130793
privy,light,0.07601225797884124
pride,stone,0.10918358768499917
print,sound,0.09770855572966902
procellaria,star,0.0802016107792253
proboscidean,light,0.07297321325749781
processional,rock,0.1223302514716988
proclamation,stone,0.08322327045648147
pricks,stone,0.0915203452849288
process,cure,0.1333625969202722
prize,stone,0.07445746910089676
procrastinator,light,0.0505571392516619
probe,sound,0.07867190136011977
procurator,stone,0.08449551429435526
proctor,sound,0.10180201424896657
prodigal,light,0.0512892901230445
prod,shadow,0.09733226915029701
produce,stone,0.1433396058510647
profligate,light,0.06644779785469404
prognostic,cure,0.1407206816891475
profile,light,0.1369156419992029
project,stone,0.1427587470820315
program,light,0.060875425497417084
promise,shield,0.07742380635893492
promulgator,shield,0.08746817562045897
projectile,shadow,0.10366296707716097
promenade,shadow,0.0815039131524322
projector,shadow,0.10191606112481397
